Node,KC
C0007196,0.00036353
C0007202,0.003010878
C0007203,0.004366399
C0007208,0.000172265
C0007209,0.000128374
C0007220,0.000263025
C0007222,0.019659732
C0007226,0.001042083
C0007227,0.000877618
C0007239,8.45E-05
C0007258,0.000168822
C0007262,0.000254844
C0007267,0.001224154
C0007271,0.000515938
C0007272,0.002661417
C0007273,0.000737911
C0007274,0.000354165
C0007276,8.44E-05
C0007277,0.000179413
C0007279,0.000170337
C0007281,8.46E-05
C0007282,0.000771184
C0007284,0.000429148
C0007286,0.001763225
C0007289,0.000427645
C0007292,0.00163315
C0007294,0.001246188
C0007299,0.000172189
C0007301,0.002645754
C0007309,8.45E-05
C0007320,0.00042824
C0007328,0.001125213
C0007332,0.000690525
C0007341,8.54E-05
C0007344,0.000513803
C0007347,8.44E-05
C0007350,0.000598176
C0007361,0.000428039
C0007364,8.74E-05
C0007367,0.00206274
C0007382,0.001293485
C0007384,8.44E-05
C0007389,0.00059764
C0007397,8.61E-05
C0007398,0.000438364
C0007404,0.000772761
C0007412,0.000829526
C0007413,0.000168912
C0007418,8.47E-05
C0007427,0.000523818
C0007428,0.001641955
C0007430,0.001104358
C0007431,0.000253455
C0007435,0.000812892
C0007438,9.17E-05
C0007439,0.000594032
C0007447,0.000253391
C0007448,0.00025352
C0007449,8.45E-05
C0007450,0.040233353
C0007452,0.020943783
C0007453,0.00466286
C0007457,0.005654631
C0007465,0.000170533
C0007471,0.000679713
C0007507,8.91E-05
C0007531,0.002815029
C0007537,0.000358832
C0007546,0.000337841
C0007554,0.000513897
C0007557,8.50E-05
C0007559,0.000524141
C0007561,0.00137591
C0007562,0.000476389
C0007569,0.000515966
C0007570,0.001898431
C0007577,0.001718939
C0007578,0.003119984
C0007580,8.44E-05
C0007581,0.001479018
C0007582,0.00176149
C0007584,0.037101444
C0007585,0.001801524
C0007586,0.004191846
C0007587,0.009096093
C0007588,8.44E-05
C0007589,0.000743595
C0007590,0.000766547
C0007593,8.92E-05
C0007594,0.00037889
C0007595,0.003539184
C0007600,0.019583389
C0007601,0.000258425
C0007603,0.01253751
C0007605,0.000169101
C0007608,0.000267225
C0007610,0.000775406
C0007613,0.01010492
C0007616,0.000260448
C0007620,0.00565481
C0007621,0.005643489
C0007623,0.001219925
C0007625,0.000934614
C0007634,0.055921067
C0007635,0.000253727
C0007637,0.001035573
C0007641,0.000170891
C0007642,0.001241821
C0007648,0.001110663
C0007649,0.000260342
C0007656,0.000338342
C0007667,0.00025594
C0007670,0.00093939
C0007680,0.00051118
C0007682,0.004762416
C0007684,0.00332691
C0007688,0.000338606
C0007703,0.000954701
C0007704,0.000343619
C0007708,0.000168709
C0007709,0.000426199
C0007738,0.000298938
C0007742,0.00033852
C0007745,0.000516821
C0007752,0.000692284
C0007758,0.000734994
C0007760,0.000341166
C0007763,0.000763529
C0007765,0.003185175
C0007766,0.004979375
C0007767,0.000610855
C0007770,0.00076438
C0007772,0.00010231
C0007774,0.000168874
C0007776,0.003041133
C0007780,0.000257025
C0007785,0.004658445
C0007786,8.69E-05
C0007787,0.002792797
C0007789,0.002121154
C0007797,0.000269906
C0007799,8.72E-05
C0007806,0.005457401
C0007810,8.72E-05
C0007812,0.000128374
C0007814,0.000102314
C0007815,0.000168874
C0007818,0.002138104
C0007820,0.002665026
C0007828,8.44E-05
C0007841,8.91E-05
C0007847,0.002505689
C0007859,0.000800833
C0007867,0.000425313
C0007868,0.000253479
C0007874,8.50E-05
C0007876,0.003522453
C0007896,0.000602492
C0007907,0.000569804
C0007933,8.60E-05
C0007935,0.000254132
C0007952,0.000173585
C0007955,0.000177591
C0007959,0.000260818
C0007962,8.92E-05
C0007963,0.000748547
C0007966,0.000168809
C0007970,0.003633474
C0007971,0.000218047
C0007974,0.000952093
C0007975,8.45E-05
C0007983,8.44E-05
C0008010,0.000256271
C0008013,0.001395938
C0008014,8.43E-05
C0008018,0.001720051
C0008019,0.00043713
C0008024,0.000591557
C0008031,0.001932824
C0008033,0.000253256
C0008034,0.001275593
C0008046,9.74E-05
C0008049,0.001640472
C0008051,0.008441678
C0008055,0.00166736
C0008056,0.003395724
C0008058,0.001492008
C0008059,0.137497914
C0008060,0.002165991
C0008062,0.000214662
C0008067,0.000361805
C0008070,0.000432417
C0008071,0.000357699
C0008073,0.000836636
C0008078,0.000522162
C0008093,9.00E-05
C0008098,0.007563529
C0008100,0.004292682
C0008109,0.003029249
C0008111,0.00103223
C0008114,8.44E-05
C0008121,0.00030026
C0008139,0.01721106
C0008141,0.000255075
C0008142,8.54E-05
C0008145,0.00016958
C0008148,0.001215883
C0008149,0.000341655
C0008150,0.000177588
C0008151,0.00087012
C0008152,8.62E-05
C0008155,8.56E-05
C0008161,8.60E-05
C0008162,8.45E-05
C0008163,8.72E-05
C0008168,8.45E-05
C0008169,8.60E-05
C0008173,8.44E-05
C0008183,8.60E-05
C0008188,0.000168732
C0008196,0.001702106
C0008203,0.001290044
C0008209,0.000865551
C0008238,0.00068006
C0008240,0.000691546
C0008260,0.000425861
C0008266,0.00085589
C0008269,0.017725692
C0008272,0.000170508
C0008281,8.59E-05
C0008286,0.001304541
C0008293,8.67E-05
C0008294,0.000171697
C0008300,0.001999873
C0008301,0.000381608
C0008307,0.0004226
C0008310,0.001123892
C0008311,0.000765913
C0008312,0.001097006
C0008313,0.00025343
C0008318,0.001719097
C0008320,0.003805997
C0008325,0.001297428
C0008328,0.000781174
C0008340,0.000433086
C0008342,0.000256782
C0008343,0.000253367
C0008350,0.001448293
C0008354,0.000708766
C0008356,0.000423515
C0008357,0.000340562
C0008359,8.44E-05
C0008370,0.001688091
C0008372,0.000168874
C0008373,0.000393752
C0008377,0.006595287
C0008380,8.52E-05
C0008385,0.000338412
C0008387,8.52E-05
C0008405,0.000822145
C0008407,8.45E-05
C0008409,0.000168954
C0008412,0.000169953
C0008422,8.43E-05
C0008425,0.000171082
C0008429,0.000337809
C0008441,0.000423701
C0008454,0.000100902
C0008455,0.000257258
C0008466,0.00070064
C0008479,0.000425464
C0008489,8.44E-05
C0008495,0.000777905
C0008497,0.000268265
C0008503,8.45E-05
C0008508,0.000175056
C0008513,0.000442481
C0008519,0.000173077
C0008520,0.000690357
C0008523,0.000171189
C0008524,0.000523013
C0008525,8.43E-05
C0008526,8.47E-05
C0008533,0.000349854
C0008546,0.002658605
C0008550,0.001373417
C0008551,0.001628799
C0008552,0.000180937
C0008555,0.000345488
C0008556,8.44E-05
C0008559,0.000939375
C0008562,0.00254773
C0008564,0.000173797
C0008565,0.001027392
C0008569,0.000253195
C0008572,0.000253047
C0008574,0.000509961
C0008582,0.00016871
C0008586,0.00033778
C0008594,9.22E-05
C0008625,0.000472408
C0008628,0.0009382
C0008630,8.46E-05
C0008633,0.000886775
C0008643,0.000259769
C0008651,0.000339413
C0008653,0.000170572
C0008654,8.44E-05
C0008655,8.44E-05
C0008657,0.000100902
C0008660,0.000185466
C0008661,0.000168721
C0008662,9.11E-05
C0008664,8.44E-05
C0008666,0.000776866
C0008668,0.000175475
C0008669,8.47E-05
C0008670,0.000175481
C0008671,8.46E-05
C0008672,8.70E-05
C0008677,0.001745312
C0008679,0.020111394
C0008707,0.000510314
C0008715,0.00072118
C0008732,0.000270972
C0008733,0.000682363
C0008742,0.000649062
C0008767,0.002051603
C0008778,0.001209062
C0008779,8.47E-05
C0008780,8.43E-05
C0008781,8.43E-05
C0008783,8.45E-05
C0008788,0.000260782
C0008797,8.46E-05
C0008802,0.000169857
C0008809,0.002044494
C0008810,0.001658067
C0008813,0.000598266
C0008819,9.05E-05
C0008838,0.002489911
C0008844,8.60E-05
C0008845,0.000688111
C0008857,0.000254543
C0008858,0.000351472
C0008864,0.000863098
C0008886,0.000170443
C0008887,8.44E-05
C0008894,8.47E-05
C0008897,0.000789517
C0008902,0.001289694
C0008904,8.57E-05
C0008905,0.001287606
C0008910,0.000169339
C0008913,8.45E-05
C0008919,0.00034178
C0008925,0.000570147
C0008935,8.52E-05
C0008942,0.00323604
C0008943,0.000303572
C0008946,0.002623996
C0008947,0.000639781
C0008952,0.000262102
C0008955,0.000256188
C0008961,0.000178143
C0008964,8.49E-05
C0008971,0.001264223
C0008972,0.001952838
C0008976,0.00892058
C0008992,0.000168874
C0009008,8.44E-05
C0009011,0.000175096
C0009013,0.006691217
C0009014,0.000703378
C0009015,8.60E-05
C0009022,8.43E-05
C0009024,0.000171964
C0009054,0.000170188
C0009055,0.000254008
C0009062,0.000337747
C0009063,0.001551502
C0009064,8.44E-05
C0009068,0.002323594
C0009069,9.07E-05
C0009072,8.52E-05
C0009074,0.00175116
C0009077,0.000169924
C0009079,0.000824935
C0009081,0.00025558
C0009085,0.000687125
C0009088,0.000254786
C0009093,8.66E-05
C0009117,0.000557227
C0009118,8.47E-05
C0009131,0.000253483
C0009140,8.44E-05
C0009144,0.000425801
C0009148,0.000596407
C0009170,0.001106323
C0009182,9.21E-05
C0009183,8.44E-05
C0009186,0.000542663
C0009187,0.000952623
C0009193,0.000168874
C0009195,0.000696012
C0009199,0.000810555
C0009214,0.000256539
C0009219,0.000508352
C0009221,0.001653321
C0009226,8.53E-05
C0009235,9.31E-05
C0009237,9.02E-05
C0009239,8.44E-05
C0009240,0.001940017
C0009241,0.00193126
C0009244,0.002956176
C0009247,0.00195673
C0009253,0.009086032
C0009262,0.00308877
C0009264,0.000321799
C0009267,8.44E-05
C0009274,0.001224772
C0009276,8.46E-05
C0009311,0.00025673
C0009316,0.001987217
C0009317,8.75E-05
C0009319,0.004080614
C0009324,0.00424601
C0009325,0.005664641
C0009326,0.00240748
C0009331,0.000633941
C0009332,0.000100902
C0009333,0.000170062
C0009348,0.000853215
C0009351,8.56E-05
C0009355,0.000168874
C0009356,8.47E-05
C0009359,0.000169027
C0009361,8.44E-05
C0009368,0.003178848
C0009373,0.000509608
C0009375,0.00051182
C0009376,8.44E-05
C0009377,8.45E-05
C0009378,0.002893574
C0009385,8.92E-05
C0009392,0.000679358
C0009398,0.000186741
C0009401,0.000276887
C0009402,0.009659012
C0009404,0.000948642
C0009407,0.001477761
C0009410,0.000934779
C0009413,0.002577209
C0009416,0.000173726
C0009417,0.000168874
C0009418,0.000422417
C0009421,0.001263533
C0009426,0.000449943
C0009429,0.00910352
C0009431,8.49E-05
C0009438,0.000253423
C0009443,0.012116714
C0009447,0.001338
C0009448,9.21E-05
C0009449,0.000266459
C0009450,0.053427079
C0009451,8.44E-05
C0009452,0.000180672
C0009460,0.000480322
C0009462,0.043053282
C0009467,0.000482128
C0009469,0.000172376
C0009470,8.62E-05
C0009473,8.52E-05
C0009478,0.000598058
C0009482,0.000173582
C0009484,0.000343633
C0009487,0.000170665
C0009488,0.019668252
C0009492,0.001278819
C0009498,0.010375351
C0009499,8.55E-05
C0009500,8.43E-05
C0009502,9.65E-05
C0009506,0.000735187
C0009516,0.000428157
C0009519,8.44E-05
C0009521,0.000340098
C0009528,0.002095801
C0009541,0.000862136
C0009545,0.000516747
C0009552,0.000439651
C0009555,0.001500718
C0009556,0.000168874
C0009558,8.45E-05
C0009566,0.06327525
C0009586,0.00072899
C0009595,0.000218339
C0009609,8.60E-05
C0009622,8.48E-05
C0009630,0.0023394
C0009636,8.45E-05
C0009637,0.001177303
C0009649,0.000425025
C0009653,0.005290755
C0009663,0.00048418
C0009667,0.000427866
C0009669,0.00025607
C0009671,0.001313701
C0009676,0.002942694
C0009742,0.000175074
C0009743,0.001933696
C0009753,0.000174677
C0009757,8.79E-05
C0009758,0.002484947
C0009760,0.000168874
C0009763,0.003272251
C0009765,0.000338209
C0009766,0.000168874
C0009768,0.000168709
C0009774,0.000347867
C0009777,0.000428915
C0009780,0.000865166
C0009782,0.00176859
C0009790,8.87E-05
C0009792,0.000168874
C0009802,0.001451247
C0009806,0.001456
C0009807,0.000271188
C0009811,8.47E-05
C0009812,0.000308537
C0009813,0.000261286
C0009814,8.51E-05
C0009817,0.001281691
C0009818,0.009051074
C0009835,8.44E-05
C0009836,0.000434537
C0009847,0.000425215
C0009853,0.000177151
C0009861,0.000261935
C0009871,8.44E-05
C0009905,0.00138831
C0009906,0.000183288
C0009907,9.77E-05
C0009917,0.000258293
C0009924,0.000852839
C0009928,9.02E-05
C0009932,0.023165007
C0009933,0.000699849
C0009938,0.000595617
C0009940,0.002158903
C0009946,0.000299838
C0009952,0.001984347
C0009967,0.000102314
C0009968,0.002753522
C0010009,8.44E-05
C0010028,0.000766064
C0010029,0.000337551
C0010031,0.002825004
C0010034,0.000509853
C0010037,8.43E-05
C0010038,0.000168874
C0010042,0.000427157
C0010043,0.000441199
C0010051,0.001120695
C0010054,0.008441745
C0010055,0.002790339
C0010066,0.000170649
C0010068,0.001032026
C0010072,0.00073234
C0010073,0.000678034
C0010075,0.000344095
C0010076,0.002884783
C0010082,0.00034695
C0010090,0.000938988
C0010093,8.45E-05
C0010096,8.45E-05
C0010101,0.000550691
C0010106,8.44E-05
C0010124,0.000858619
C0010132,0.000597404
C0010137,0.000616757
C0010150,0.00017577
C0010152,0.000173143
C0010164,8.45E-05
C0010166,8.45E-05
C0010171,0.000254338
C0010181,0.000341868
C0010186,0.00026499
C0010192,0.000128374
C0010194,0.000346599
C0010196,0.000423782
C0010200,0.011800863
C0010201,0.001404618
C0010206,0.000519709
C0010207,0.00051667
C0010210,0.002655551
C0010214,0.000176033
C0010222,0.001511356
C0010232,0.000187424
C0010233,0.001284563
C0010239,8.46E-05
C0010240,8.66E-05
C0010243,0.000169669
C0010246,0.000988666
C0010260,0.000195742
C0010266,0.000255444
C0010268,0.000839162
C0010271,0.000508581
C0010273,0.000168721
C0010276,0.000175291
C0010278,0.001077179
C0010280,0.001279451
C0010286,0.000516264
C0010287,0.001263554
C0010288,0.000438212
C0010289,0.000179593
C0010290,0.000341251
C0010291,8.90E-05
C0010294,0.003472539
C0010297,0.000544192
C0010298,8.44E-05
C0010308,0.000518772
C0010316,8.48E-05
C0010331,0.000690709
C0010332,0.000704931
C0010337,0.002735804
C0010340,0.021606742
C0010341,8.48E-05
C0010345,8.75E-05
C0010346,0.005817244
C0010352,0.001230012
C0010355,8.58E-05
C0010356,0.011492348
C0010357,0.004769337
C0010362,0.004657108
C0010366,0.000954766
C0010367,8.56E-05
C0010377,0.000344827
C0010380,0.001591166
C0010383,0.000214116
C0010384,0.00029165
C0010395,0.00035268
C0010399,0.00010231
C0010404,8.90E-05
C0010405,0.00076486
C0010408,0.002064214
C0010414,0.000782997
C0010415,0.000170705
C0010416,0.00026428
C0010417,0.000337901
C0010418,0.003003367
C0010422,0.000528181
C0010424,0.000426648
C0010454,0.000173317
C0010460,0.000445686
C0010461,0.000255705
C0010467,0.005375066
C0010468,0.000514281
C0010472,8.45E-05
C0010481,0.000609082
C0010495,0.000254841
C0010505,0.000168934
C0010507,0.000173174
C0010511,8.43E-05
C0010520,0.001174538
C0010531,0.000174039
C0010536,0.000168732
C0010546,0.000440937
C0010558,0.001284437
C0010566,8.86E-05
C0010572,0.001042596
C0010583,0.002139502
C0010590,0.003237077
C0010592,0.006607193
C0010606,0.000599193
C0010613,9.45E-05
C0010631,0.000256273
C0010633,8.90E-05
C0010635,0.000169364
C0010640,8.47E-05
C0010641,0.00068
C0010646,0.001075731
C0010648,0.000468308
C0010651,0.001274899
C0010654,0.004796489
C0010656,0.002802962
C0010658,0.000466085
C0010661,0.000185498
C0010668,0.000351582
C0010674,0.00705964
C0010678,0.000345866
C0010679,8.46E-05
C0010682,0.000607056
C0010691,0.00021351
C0010692,0.000611841
C0010695,0.00035092
C0010702,0.000424485
C0010705,0.000257907
C0010709,0.003002698
C0010711,0.000704274
C0010715,8.53E-05
C0010723,0.000345633
C0010734,0.000255946
C0010737,0.000260929
C0010738,0.000255628
C0010744,0.000169887
C0010749,0.000857095
C0010755,8.44E-05
C0010760,0.000690405
C0010762,0.002384021
C0010763,0.000173222
C0010798,0.000596682
C0010802,8.47E-05
C0010803,0.000605534
C0010805,0.00025372
C0010806,0.000262807
C0010808,8.44E-05
C0010813,0.009110886
C0010818,0.001823407
C0010819,0.000173604
C0010821,9.31E-05
C0010823,0.004126678
C0010825,0.005191129
C0010827,0.006835838
C0010828,0.000510183
C0010833,8.46E-05
C0010834,0.015624269
C0010836,8.44E-05
C0010837,0.000616155
C0010840,0.000849198
C0010843,0.000853329
C0010851,0.001031318
C0010852,0.000169716
C0010853,0.001111957
C0010858,8.46E-05
C0010868,0.00017115
C0010931,0.000340168
C0010934,0.001290424
C0010947,0.000106917
C0010957,0.00773958
C0010962,0.000175618
C0010963,0.000444055
C0010964,9.09E-05
C0010976,0.000263971
C0010980,0.000643765
C0010992,0.001106675
C0010995,0.001706546
C0011000,0.000256187
C0011011,0.000169855
C0011051,0.000257988
C0011052,9.54E-05
C0011053,0.001891071
C0011057,0.000479614
C0011061,0.000423187
C0011065,0.046965547
C0011071,0.003088016
C0011079,0.002064124
C0011106,0.000423782
C0011107,8.45E-05
C0011108,8.46E-05
C0011109,0.002514416
C0011119,0.000959709
C0011121,0.00291795
C0011122,0.00016967
C0011124,8.97E-05
C0011127,0.002003284
C0011135,0.001412019
C0011139,0.000446749
C0011142,0.000601749
C0011145,0.000170914
C0011156,0.000100902
C0011164,0.001833686
C0011167,0.000765969
C0011168,0.004262375
C0011175,0.003597202
C0011185,0.000266547
C0011190,9.54E-05
C0011195,8.75E-05
C0011206,0.005010438
C0011209,0.000128374
C0011211,0.001702957
C0011212,0.000678645
C0011216,0.000253552
C0011220,0.000441439
C0011253,0.00060812
C0011269,0.000259456
C0011298,0.000511839
C0011302,0.000181225
C0011303,0.003838601
C0011304,0.009414868
C0011305,0.000685338
C0011306,0.009205183
C0011307,0.001634024
C0011311,0.002490739
C0011313,0.000347035
C0011315,0.005698875
C0011327,0.001845261
C0011328,8.53E-05
C0011331,0.003671239
C0011334,0.001653786
C0011343,0.00038356
C0011344,0.000430742
C0011357,0.000169296
C0011365,8.45E-05
C0011369,8.52E-05
C0011373,0.000254588
C0011381,8.62E-05
C0011382,0.000594422
C0011389,8.75E-05
C0011399,0.00017527
C0011405,8.47E-05
C0011420,0.000948574
C0011428,8.43E-05
C0011429,0.000255051
C0011438,8.95E-05
C0011441,0.004471406
C0011443,0.00027003
C0011461,8.65E-05
C0011479,0.000341963
C0011501,0.000253852
C0011503,8.90E-05
C0011519,0.000703759
C0011535,8.44E-05
C0011546,0.000790424
C0011548,8.44E-05
C0011551,0.00032036
C0011560,0.000340547
C0011570,0.000213152
C0011581,0.022050153
C0011593,0.00025328
C0011603,0.001927402
C0011609,0.000169228
C0011615,0.004176102
C0011616,0.001169645
C0011624,8.75E-05
C0011630,0.000428888
C0011633,0.001333607
C0011636,0.000529311
C0011644,0.000595641
C0011646,0.001282414
C0011649,0.000435969
C0011666,0.000697345
C0011682,0.000422349
C0011685,8.44E-05
C0011696,8.44E-05
C0011701,0.000269371
C0011702,0.002149279
C0011703,8.49E-05
C0011740,0.000172782
C0011744,0.000437773
C0011745,8.61E-05
C0011777,0.008655152
C0011786,8.44E-05
C0011813,9.09E-05
C0011816,0.000423592
C0011847,0.026670662
C0011848,0.000258546
C0011849,0.010723638
C0011854,0.008090735
C0011860,0.015610006
C0011878,8.78E-05
C0011880,0.003501153
C0011881,0.002903469
C0011882,0.000347575
C0011884,0.001423805
C0011892,8.45E-05
C0011900,0.049930045
C0011905,0.000468935
C0011906,0.004149652
C0011911,0.002098265
C0011918,0.000182085
C0011923,0.002050843
C0011929,0.000341023
C0011930,0.000341263
C0011946,0.006656311
C0011947,0.000258009
C0011980,0.00222123
C0011981,0.000168874
C0011985,8.96E-05
C0011991,0.018130155
C0011992,0.000178877
C0012002,0.001200002
C0012010,0.000598423
C0012020,0.002101062
C0012022,8.44E-05
C0012052,0.000253405
C0012054,0.000171713
C0012091,0.001037188
C0012133,0.00034088
C0012141,0.000169543
C0012144,0.000174468
C0012151,8.87E-05
C0012155,0.002441401
C0012167,0.000168874
C0012169,8.46E-05
C0012171,8.45E-05
C0012173,8.65E-05
C0012176,8.44E-05
C0012177,0.000448024
C0012191,0.000175627
C0012197,0.000254699
C0012200,8.58E-05
C0012203,0.000426995
C0012222,0.002208375
C0012236,0.000170192
C0012238,0.002464509
C0012240,0.000614546
C0012242,0.000469279
C0012251,8.50E-05
C0012257,0.000350061
C0012258,0.000469211
C0012262,8.43E-05
C0012265,0.000744585
C0012306,0.000599893
C0012315,0.000168755
C0012341,0.000128374
C0012358,0.000442599
C0012359,0.004191055
C0012384,9.07E-05
C0012403,0.001462935
C0012411,0.000172841
C0012426,8.87E-05
C0012431,0.000438936
C0012444,8.74E-05
C0012459,8.44E-05
C0012460,0.000171737
C0012470,0.000255119
C0012471,0.000212926
C0012472,0.00305869
C0012476,0.000605992
C0012498,0.000128374
C0012503,0.000169702
C0012512,0.000853932
C0012515,8.78E-05
C0012522,0.000168777
C0012524,0.000511517
C0012544,0.001182851
C0012546,0.000991442
C0012550,0.00043602
C0012551,8.46E-05
C0012569,0.000830929
C0012578,0.001293783
C0012582,0.00098489
C0012586,0.000518094
C0012591,8.60E-05
C0012610,8.63E-05
C0012611,0.000254099
C0012613,0.000171587
C0012617,0.000168821
C0012618,0.000352472
C0012621,0.001972711
C0012622,0.000470469
C0012624,0.000255578
C0012625,0.000741797
C0012630,8.66E-05
C0012634,0.172751454
C0012644,0.007484895
C0012652,0.001799248
C0012656,0.007166901
C0012682,0.000128374
C0012683,0.00694984
C0012691,0.001455081
C0012694,0.000449201
C0012715,8.52E-05
C0012727,0.000169484
C0012737,0.000779167
C0012739,0.004583052
C0012742,0.000128374
