Node,BC
C0007577,0.000176617
C0007578,0.000136891
C0007580,0
C0007581,8.74E-05
C0007582,1.54E-05
C0007584,0.007477118
C0007585,7.79E-05
C0007586,0.000326932
C0007587,0.000707889
C0007588,0
C0007589,5.79E-06
C0007590,1.14E-06
C0007593,0
C0007594,7.28E-07
C0007595,0.000488444
C0007600,0.002120022
C0007601,1.78E-07
C0007603,0.000812993
C0007605,4.87E-05
C0007608,3.30E-07
C0007610,5.07E-05
C0007613,0.001393423
C0007616,3.10E-07
C0007620,0.000478312
C0007621,0.000507046
C0007623,7.10E-06
C0007625,2.64E-05
C0007634,0.009870752
C0007635,4.88E-05
C0007637,5.63E-06
C0007641,1.94E-08
C0007642,0.000107949
C0007648,0.000159524
C0007649,1.92E-07
C0007656,5.14E-05
C0007667,6.07E-08
C0007670,2.33E-05
C0007680,2.85E-06
C0007682,0.000193575
C0007684,5.40E-05
C0007688,3.53E-09
C0007703,5.31E-05
C0007704,6.24E-07
C0007708,4.87E-05
C0007709,4.90E-05
C0007738,4.89E-05
C0007742,3.95E-06
C0007745,2.11E-06
C0007752,7.66E-07
C0007758,9.16E-06
C0007760,7.43E-06
C0007763,4.92E-05
C0007765,0.000232252
C0007766,0.000129313
C0007767,4.97E-06
C0007770,4.58E-06
C0007772,0
C0007774,0
C0007776,0.000226437
C0007780,1.09E-07
C0007785,0.000246152
C0007786,0
C0007787,0.000116406
C0007789,6.11E-05
C0007797,5.69E-07
C0007799,0
C0007806,0.000455944
C0007810,0
C0007812,0
C0007814,0
C0007815,0
C0007818,7.44E-05
C0007820,3.96E-05
C0007828,0
C0007841,0
C0007847,0.000209128
C0007859,2.16E-06
C0007867,4.92E-05
C0007868,1.13E-06
C0007874,0
C0007876,8.37E-05
C0007896,4.91E-05
C0007907,3.97E-07
C0007933,0
C0007935,1.86E-07
C0007952,9.31E-09
C0007955,1.46E-07
C0007959,1.18E-06
C0007962,0
C0007963,5.24E-05
C0007966,8.78E-08
C0007970,0.000357135
C0007971,0
C0007974,5.10E-06
C0007975,0
C0007983,0
C0008010,3.35E-07
C0008013,7.98E-05
C0008014,0
C0008018,1.16E-05
C0008019,1.58E-07
C0008024,1.82E-06
C0008031,6.77E-06
C0008033,0
C0008034,8.47E-05
C0008046,0
C0008049,0.000113412
C0008051,0.000385191
C0008055,1.38E-05
C0008056,0.000145634
C0008058,0.000167876
C0008059,0.022864082
C0008060,2.25E-05
C0008062,0
C0008067,1.26E-07
C0008070,4.96E-05
C0008071,2.36E-06
C0008073,5.37E-06
C0008078,4.61E-07
C0008093,0
C0008098,0.000162624
C0008100,7.60E-05
C0008109,0.000170844
C0008111,5.70E-06
C0008114,0
C0008121,1.26E-08
C0008139,0.001608532
C0008141,7.08E-06
C0008142,0
C0008145,4.87E-05
C0008148,6.17E-05
C0008149,0.000146217
C0008150,4.12E-07
C0008151,4.97E-05
C0008152,0
C0008155,0
C0008161,0
C0008162,0
C0008163,0
C0008168,0
C0008169,0
C0008173,0
C0008183,0
C0008188,4.87E-05
C0008196,0.000136615
C0008203,0.00010069
C0008209,6.54E-05
C0008238,6.19E-06
C0008240,7.24E-05
C0008260,5.33E-07
C0008266,5.57E-05
C0008269,0.001641731
C0008272,6.45E-08
C0008281,0
C0008286,2.25E-05
C0008293,0
C0008294,4.87E-05
C0008300,2.19E-05
C0008301,1.07E-05
C0008307,1.61E-06
C0008310,8.16E-05
C0008311,4.50E-06
C0008312,1.32E-05
C0008313,0
C0008318,1.50E-05
C0008320,0.000122117
C0008325,8.66E-06
C0008328,3.32E-05
C0008340,6.74E-06
C0008342,1.39E-06
C0008343,0
C0008350,3.17E-05
C0008354,4.95E-05
C0008356,1.24E-06
C0008357,1.54E-07
C0008359,0
C0008370,3.83E-05
C0008372,0
C0008373,1.26E-06
C0008377,0.000716013
C0008380,0
C0008385,6.93E-08
C0008387,0
C0008405,6.71E-06
C0008407,0
C0008409,4.87E-05
C0008412,2.76E-09
C0008422,0
C0008425,2.07E-07
C0008429,5.00E-05
C0008441,1.21E-05
C0008454,0
C0008455,7.79E-07
C0008466,9.95E-05
C0008479,9.28E-05
C0008489,0
C0008495,9.10E-06
C0008497,8.67E-07
C0008503,0
C0008508,0
C0008513,3.80E-07
C0008519,2.93E-07
C0008520,2.70E-06
C0008523,1.91E-06
C0008524,1.07E-06
C0008525,0
C0008526,0
C0008533,2.94E-06
C0008546,8.02E-05
C0008550,8.00E-05
C0008551,7.13E-05
C0008552,0
C0008555,4.94E-05
C0008556,0
C0008559,0.000112094
C0008562,0.00022316
C0008564,0
C0008565,1.80E-05
C0008569,4.87E-05
C0008572,3.69E-09
C0008574,7.83E-07
C0008582,4.87E-05
C0008586,4.16E-07
C0008594,0
C0008625,5.74E-06
C0008628,0.000245405
C0008630,0
C0008633,1.07E-05
C0008643,9.74E-05
C0008651,1.60E-07
C0008653,5.96E-08
C0008654,0
C0008655,0
C0008657,0
C0008660,5.04E-07
C0008661,4.87E-05
C0008662,0
C0008664,0
C0008666,0.000147558
C0008668,3.09E-07
C0008669,0
C0008670,2.05E-07
C0008671,0
C0008672,0
C0008677,6.16E-05
C0008679,0.00158925
C0008707,5.24E-05
C0008715,1.08E-06
C0008732,6.99E-07
C0008733,9.04E-06
C0008742,3.62E-05
C0008767,7.60E-05
C0008778,0.000104936
C0008779,0
C0008780,0
C0008781,0
C0008783,0
C0008788,4.87E-05
C0008797,0
C0008802,0
C0008809,0.000157218
C0008810,0.000187826
C0008813,7.20E-07
C0008819,0
C0008838,0.000115768
C0008844,0
C0008845,1.02E-06
C0008857,0
C0008858,1.84E-06
C0008864,5.26E-06
C0008886,9.74E-05
C0008887,0
C0008894,0
C0008897,7.14E-06
C0008902,6.03E-06
C0008904,0
C0008905,1.10E-05
C0008910,6.83E-09
C0008913,0
C0008919,4.89E-05
C0008925,1.59E-05
C0008935,0
C0008942,6.14E-05
C0008943,4.31E-07
C0008946,7.50E-05
C0008947,3.57E-06
C0008952,0
C0008955,1.36E-07
C0008961,1.18E-07
C0008964,0
C0008971,5.47E-06
C0008972,4.94E-05
C0008976,0.000898166
C0008992,0
C0009008,0
C0009011,9.50E-07
C0009013,0.000665854
C0009014,7.05E-05
C0009015,0
C0009022,0
C0009024,4.98E-08
C0009054,6.65E-09
C0009055,1.01E-06
C0009062,6.39E-06
C0009063,5.97E-05
C0009064,0
C0009068,0.000112576
C0009069,0
C0009072,0
C0009074,3.05E-05
C0009077,1.42E-08
C0009079,2.18E-06
C0009081,1.69E-09
C0009085,4.24E-06
C0009088,4.86E-06
C0009093,0
C0009117,1.53E-05
C0009118,0
C0009131,2.95E-06
C0009140,0
C0009144,7.18E-07
C0009148,5.09E-05
C0009170,6.63E-05
C0009182,0
C0009183,0
C0009186,4.94E-05
C0009187,2.39E-06
C0009193,0
C0009195,3.14E-06
C0009199,6.54E-05
C0009214,8.66E-08
C0009219,4.89E-05
C0009221,5.79E-05
C0009226,0
C0009235,0
C0009237,0
C0009239,0
C0009240,5.34E-05
C0009241,0.000117911
C0009244,0.000114662
C0009247,0.00022988
C0009253,0.000566536
C0009262,7.83E-05
C0009264,1.44E-06
C0009267,0
C0009274,5.77E-05
C0009276,0
C0009311,4.51E-07
C0009316,0.000130748
C0009317,0
C0009319,0.000440579
C0009324,0.000134173
C0009325,0.000540014
C0009326,0.000112353
C0009331,2.90E-06
C0009332,0
C0009333,7.58E-08
C0009348,1.24E-05
C0009351,0
C0009355,0
C0009356,0
C0009359,2.28E-09
C0009361,0
C0009368,0.000248212
C0009373,1.21E-06
C0009375,9.51E-06
C0009376,0
C0009377,0
C0009378,0.000167983
C0009385,0
C0009392,1.24E-05
C0009398,4.47E-07
C0009401,6.64E-08
C0009402,0.000987314
C0009404,3.12E-05
C0009407,6.68E-05
C0009410,1.36E-05
C0009413,8.18E-05
C0009416,2.33E-08
C0009417,0
C0009418,5.82E-07
C0009421,4.88E-05
C0009426,7.72E-07
C0009429,0.000539663
C0009431,0
C0009438,0
C0009443,0.000818106
C0009447,5.62E-06
C0009448,0
C0009449,6.04E-08
C0009450,0.00667768
C0009451,0
C0009452,2.63E-08
C0009460,1.55E-06
C0009462,0.003751565
C0009467,1.92E-07
C0009469,4.19E-08
C0009470,0
C0009473,0
C0009478,9.73E-06
C0009482,2.82E-07
C0009484,1.17E-07
C0009487,3.32E-08
C0009488,0.001018565
C0009492,2.25E-05
C0009498,0.000744317
C0009499,0
C0009500,0
C0009502,0
C0009506,6.19E-06
C0009516,4.09E-07
C0009519,0
C0009521,1.32E-06
C0009528,6.23E-05
C0009541,9.83E-05
C0009545,6.54E-07
C0009552,3.38E-05
C0009555,0.000153779
C0009556,0
C0009558,0
C0009566,0.00877098
C0009586,4.45E-07
C0009595,1.73E-07
C0009609,0
C0009622,0
C0009630,2.10E-05
C0009636,0
C0009637,7.49E-06
C0009649,9.64E-07
C0009653,0.00035019
C0009663,2.12E-05
C0009667,8.76E-07
C0009669,0
C0009671,6.39E-05
C0009676,3.31E-05
C0009742,4.87E-05
C0009743,3.77E-05
C0009753,1.86E-07
C0009757,0
C0009758,0.000137668
C0009760,0
C0009763,0.00013871
C0009765,1.50E-08
C0009766,0
C0009768,4.87E-05
C0009774,7.60E-07
C0009777,5.28E-07
C0009780,1.70E-05
C0009782,5.91E-05
C0009790,0
C0009792,0
C0009802,2.00E-06
C0009806,0.000162893
C0009807,9.78E-07
C0009811,0
C0009812,3.63E-08
C0009813,1.25E-07
C0009814,0
C0009817,2.34E-06
C0009818,0.000334601
C0009835,0
C0009836,3.40E-06
C0009847,1.16E-06
C0009853,4.06E-08
C0009861,1.90E-07
C0009871,0
C0009905,8.46E-05
C0009906,9.59E-08
C0009907,0
C0009917,1.84E-06
C0009924,1.62E-06
C0009928,0
C0009932,0.00171216
C0009933,5.98E-06
C0009938,5.08E-05
C0009940,3.53E-05
C0009946,1.09E-06
C0009952,8.66E-05
C0009967,0
C0009968,0.000249954
C0010009,0
C0010028,9.57E-06
C0010029,1.08E-08
C0010031,0.000219547
C0010034,1.59E-06
C0010037,0
C0010038,0
C0010042,1.50E-06
C0010043,2.97E-06
C0010051,2.12E-06
C0010054,0.000430853
C0010055,0.000161202
C0010066,8.75E-08
C0010068,3.68E-06
C0010072,4.07E-07
C0010073,1.93E-05
C0010075,3.74E-06
C0010076,7.02E-05
C0010082,1.59E-07
C0010090,6.64E-06
C0010093,0
C0010096,0
C0010101,7.45E-05
C0010106,0
C0010124,1.48E-05
C0010132,4.61E-06
C0010137,1.45E-05
C0010150,3.64E-07
C0010152,2.92E-08
C0010164,0
C0010166,0
C0010171,4.53E-07
C0010181,2.22E-07
C0010186,7.02E-07
C0010192,0
C0010194,8.52E-08
C0010196,3.74E-06
C0010200,0.000750805
C0010201,1.93E-06
C0010206,3.70E-07
C0010207,4.93E-05
C0010210,4.39E-05
C0010214,5.14E-08
C0010222,3.42E-05
C0010232,0
C0010233,2.06E-05
C0010239,0
C0010240,0
C0010243,1.99E-08
C0010246,4.31E-06
C0010260,1.48E-07
C0010266,1.99E-08
C0010268,6.41E-06
C0010271,4.93E-05
C0010273,4.87E-05
C0010276,8.69E-07
C0010278,0.000149698
C0010280,2.16E-05
C0010286,4.29E-06
C0010287,1.04E-05
C0010288,7.90E-07
C0010289,1.14E-07
C0010290,8.67E-08
C0010291,0
C0010294,3.19E-05
C0010297,1.78E-06
C0010298,0
C0010308,1.39E-05
C0010316,0
C0010331,5.29E-06
C0010332,5.81E-07
C0010337,3.88E-05
C0010340,0.001341311
C0010341,0
C0010345,0
C0010346,0.000459188
C0010352,6.28E-05
C0010355,0
C0010356,0.000597609
C0010357,0.000356311
C0010362,0.000480864
C0010366,0.000112098
C0010367,0
C0010377,5.62E-07
C0010380,2.22E-05
C0010383,0
C0010384,0
C0010395,4.30E-05
C0010399,0
C0010404,0
C0010405,1.85E-06
C0010408,6.31E-05
C0010414,0.000101979
C0010415,8.70E-08
C0010416,7.05E-08
C0010417,7.14E-06
C0010418,7.91E-05
C0010422,2.55E-05
C0010424,8.42E-07
C0010454,6.64E-08
C0010460,1.27E-06
C0010461,4.55E-08
C0010467,0.000279267
C0010468,4.15E-05
C0010472,0
C0010481,3.77E-06
C0010495,2.24E-06
C0010505,3.32E-08
C0010507,4.87E-05
C0010511,0
C0010520,1.65E-05
C0010531,6.08E-08
C0010536,1.09E-08
C0010546,9.09E-06
C0010558,7.62E-05
C0010566,0
C0010572,1.14E-05
C0010583,0.000122265
C0010590,0.000151539
C0010592,0.000343037
C0010606,6.03E-05
C0010613,0
C0010631,1.54E-05
C0010633,0
C0010635,2.16E-08
C0010640,0
C0010641,9.94E-05
C0010646,5.82E-06
C0010648,2.62E-05
C0010651,1.08E-05
C0010654,0.000315053
C0010656,8.27E-05
C0010658,7.77E-07
C0010661,0
C0010668,2.13E-05
C0010674,0.000228603
C0010678,3.63E-07
C0010679,0
C0010682,4.98E-05
C0010691,4.05E-08
C0010692,3.37E-06
C0010695,0.000146037
C0010702,4.22E-06
C0010705,2.31E-07
C0010709,0.000148613
C0010711,9.43E-06
C0010715,0
C0010723,2.91E-07
C0010734,1.80E-07
C0010737,6.12E-07
C0010738,1.49E-07
C0010744,6.22E-08
C0010749,1.13E-06
C0010755,0
C0010760,2.31E-06
C0010762,3.45E-05
C0010763,6.49E-08
C0010798,4.93E-05
C0010802,0
C0010803,3.40E-06
C0010805,9.74E-05
C0010806,4.89E-05
C0010808,0
C0010813,0.000779414
C0010818,8.90E-05
C0010819,1.03E-06
C0010821,0
C0010823,0.000161676
C0010825,0.00032282
C0010827,0.000400285
C0010828,4.29E-06
C0010833,0
C0010834,0.001631069
C0010836,0
C0010837,7.01E-06
C0010840,4.97E-05
C0010843,1.51E-05
C0010851,0.000152534
C0010852,6.13E-08
C0010853,3.93E-06
C0010858,0
C0010868,6.30E-08
C0010931,3.58E-07
C0010934,2.19E-05
C0010947,0
C0010957,0.000363832
C0010962,1.80E-08
C0010963,2.80E-06
C0010964,0
C0010976,5.53E-07
C0010980,5.07E-05
C0010992,6.62E-06
C0010995,6.56E-05
C0011000,1.19E-07
C0011011,5.88E-08
C0011051,1.63E-06
C0011052,0
C0011053,3.90E-05
C0011057,4.89E-06
C0011061,4.89E-05
C0011065,0.005724434
C0011071,4.49E-05
C0011079,3.92E-05
C0011106,3.57E-07
C0011107,0
C0011108,0
C0011109,0.000138266
C0011119,1.80E-05
C0011121,0.000130989
C0011122,0
C0011124,0
C0011127,8.86E-05
C0011135,0.000104666
C0011139,6.24E-07
C0011142,1.29E-05
C0011145,2.14E-08
C0011156,0
C0011164,0.00010294
C0011167,3.50E-06
C0011168,0.000190457
C0011175,9.01E-05
C0011185,1.88E-06
C0011190,0
C0011195,0
C0011206,0.000265053
C0011209,0
C0011211,8.78E-06
C0011212,3.58E-06
C0011216,4.87E-05
C0011220,2.20E-06
C0011253,1.57E-06
C0011269,4.96E-05
C0011298,1.19E-06
C0011302,1.27E-07
C0011303,0.000179311
C0011304,0.000652127
C0011305,7.94E-05
C0011306,0.000609898
C0011307,3.42E-05
C0011311,0.000152532
C0011313,5.24E-07
C0011315,0.000177766
C0011327,4.06E-05
C0011328,0
C0011331,0.000201076
C0011334,0.00017085
C0011343,3.55E-06
C0011344,4.94E-05
C0011357,4.87E-05
C0011365,0
C0011369,0
C0011373,1.24E-06
C0011381,0
C0011382,5.62E-05
C0011389,0
C0011399,0
C0011405,0
C0011420,1.37E-05
C0011428,0
C0011429,3.34E-06
C0011438,0
C0011441,0.000164956
C0011443,1.23E-06
C0011461,0
C0011479,2.68E-07
C0011501,2.68E-08
C0011503,0
C0011519,5.07E-06
C0011535,0
C0011546,1.19E-06
C0011548,0
C0011551,2.61E-07
C0011560,7.81E-07
C0011570,0
C0011581,0.002134608
C0011593,9.20E-08
C0011603,0.000196875
C0011609,3.25E-09
C0011615,0.000222201
C0011616,5.56E-05
C0011624,0
C0011630,4.93E-05
C0011633,8.75E-06
C0011636,7.85E-05
C0011644,1.24E-06
C0011646,7.69E-06
C0011649,9.07E-06
C0011666,2.05E-05
C0011682,4.89E-05
C0011685,0
C0011696,0
C0011701,6.63E-07
C0011702,0.000114844
C0011703,0
C0011740,1.96E-07
C0011744,7.44E-07
C0011745,0
C0011777,0.000478345
C0011786,0
C0011813,0
C0011816,4.12E-06
C0011847,0.002260686
C0011848,6.02E-07
C0011849,0.000488297
C0011854,0.000425538
C0011860,0.001488048
C0011878,0
C0011880,6.32E-05
C0011881,0.000222998
C0011882,5.47E-07
C0011884,0.000104234
C0011892,0
C0011900,0.00816726
C0011905,2.99E-07
C0011906,0.000182743
C0011911,4.05E-05
C0011918,4.87E-05
C0011923,3.97E-05
C0011929,1.45E-07
C0011930,2.05E-06
C0011946,0.000302609
C0011947,3.54E-07
C0011980,8.77E-05
C0011981,0
C0011985,0
C0011991,0.001590154
C0011992,1.47E-07
C0012002,1.72E-05
C0012010,5.04E-05
C0012020,8.09E-05
C0012022,0
C0012052,0.000243387
C0012054,3.36E-06
C0012091,7.82E-06
C0012133,2.20E-06
C0012141,1.65E-08
C0012144,6.05E-08
C0012151,0
C0012155,6.17E-05
C0012167,0
C0012169,0
C0012171,0
C0012173,0
C0012176,0
C0012177,8.70E-07
C0012191,1.03E-06
C0012197,2.53E-07
C0012200,0
C0012203,4.88E-05
C0012222,8.89E-05
C0012236,1.29E-07
C0012238,0.00014618
C0012240,4.89E-05
C0012242,5.01E-05
C0012251,0
C0012257,1.05E-06
C0012258,9.40E-07
C0012262,0
C0012265,9.42E-05
C0012306,5.44E-06
C0012315,1.06E-06
C0012341,0
C0012358,3.15E-06
C0012359,0.000378559
C0012384,0
C0012403,0.0001711
C0012411,5.48E-08
C0012426,0
C0012431,3.71E-05
C0012444,0
C0012459,0
C0012460,2.29E-08
C0012470,9.74E-05
C0012471,8.58E-07
C0012472,0.000265374
C0012476,8.87E-07
C0012498,0
C0012503,1.25E-07
C0012512,1.07E-05
C0012515,0
C0012522,0
C0012524,1.44E-06
C0012544,0.000129866
C0012546,5.33E-06
C0012550,7.17E-07
C0012551,0
C0012569,5.70E-05
C0012578,1.82E-05
C0012582,1.97E-05
C0012586,1.53E-06
C0012591,0
C0012610,0
C0012611,4.33E-08
C0012613,9.14E-09
C0012617,4.87E-05
C0012618,2.60E-07
C0012621,5.35E-05
C0012622,5.33E-07
C0012624,1.28E-07
C0012625,5.02E-05
C0012630,0
C0012634,0.044085581
C0012644,0.000432999
C0012652,1.56E-05
C0012656,0.000433081
C0012682,0
C0012683,0.000694358
C0012691,8.90E-05
C0012694,2.40E-06
C0012715,0
C0012727,9.74E-05
C0012737,1.04E-05
C0012739,0.000198758
C0012742,0
C0012751,1.85E-06
C0012754,3.13E-07
C0012755,0.000278223
C0012771,1.65E-06
C0012772,6.64E-05
C0012780,3.69E-09
C0012788,1.16E-08
C0012789,2.59E-05
C0012797,2.94E-05
C0012798,7.79E-06
C0012802,8.43E-09
C0012804,0
C0012811,0
C0012813,6.06E-05
C0012814,0
C0012817,5.98E-05
C0012826,1.49E-05
C0012833,8.61E-05
C0012854,0.003642369
C0012860,3.83E-05
C0012863,0
C0012872,6.66E-07
C0012873,0
C0012883,1.19E-07
C0012888,0
C0012889,0
C0012890,0
C0012892,0
C0012893,1.76E-07
C0012899,0.000207128
C0012910,0
C0012917,0
C0012920,0
C0012922,5.54E-09
C0012923,8.50E-05
C0012924,0
C0012925,1.60E-07
C0012929,1.74E-05
C0012931,9.75E-05
C0012933,1.06E-07
C0012934,0
C0012935,3.58E-06
C0012939,6.83E-07
C0012940,1.62E-06
C0012963,2.10E-06
C0012968,6.48E-06
C0012979,1.92E-06
C0012984,0.006594588
C0012990,4.87E-05
C0012991,0
C0013005,1.77E-07
C0013012,0
C0013015,5.45E-05
C0013018,0.000329986
C0013030,0.000285193
C0013036,1.12E-07
C0013064,1.20E-06
C0013072,2.23E-07
C0013075,0
C0013080,2.69E-05
C0013081,0.000441755
C0013084,2.20E-08
C0013085,0
C0013089,0.000124348
C0013090,0.000174786
C0013103,5.72E-05
C0013117,2.41E-07
C0013119,0.000225893
C0013123,6.58E-08
C0013124,1.45E-06
C0013127,0.000183184
C0013132,0
C0013135,2.91E-07
C0013136,0
C0013139,0.000112563
C0013140,1.51E-06
C0013142,0
C0013144,8.49E-05
C0013146,2.65E-06
C0013156,0
C0013162,9.84E-06
C0013164,2.60E-07
C0013171,9.22E-07
C0013175,4.87E-05
C0013182,7.28E-07
C0013185,4.96E-05
C0013191,0
C0013194,0.000316277
C0013203,0.000163616
C0013216,0.001826934
C0013218,4.37E-06
C0013221,1.22E-06
C0013222,2.22E-07
C0013227,0.014124335
C0013229,0
C0013230,6.07E-05
C0013231,4.21E-06
C0013238,2.11E-06
C0013239,0
C0013254,8.81E-05
C0013264,5.89E-05
C0013268,5.38E-05
C0013274,4.16E-05
C0013288,2.11E-06
C0013292,5.83E-06
C0013295,1.53E-07
C0013298,4.96E-08
C0013301,0
C0013302,0
C0013303,0.000208335
C0013313,2.16E-07
C0013314,0
C0013330,0
C0013331,2.78E-07
C0013336,3.67E-07
C0013338,0
C0013343,0.000208888
C0013355,0
C0013362,1.65E-05
C0013363,7.02E-05
C0013364,2.55E-07
C0013369,6.73E-05
C0013371,6.39E-07
C0013378,1.42E-05
C0013384,7.39E-05
C0013390,9.28E-05
C0013395,2.54E-08
C0013404,0.000374336
C0013421,8.48E-06
C0013443,7.63E-05
C0013444,1.25E-08
C0013447,0
C0013453,4.97E-05
C0013455,8.80E-07
C0013456,7.19E-08
C0013457,9.33E-08
C0013459,2.80E-06
C0013463,1.26E-09
C0013467,0
C0013470,5.50E-05
C0013473,2.58E-05
C0013480,0.000168691
C0013481,0
C0013491,9.74E-06
C0013492,5.41E-07
C0013502,2.72E-06
C0013504,1.76E-06
C0013505,0
C0013516,0.00045017
C0013518,0
C0013520,2.42E-08
C0013522,0
C0013524,2.80E-07
C0013526,5.87E-08
C0013529,1.03E-07
C0013546,1.65E-07
C0013551,0
C0013556,9.18E-05
C0013560,1.29E-08
C0013570,9.50E-06
C0013574,0
C0013575,2.70E-07
C0013592,0
C0013595,7.01E-06
C0013604,0.000998512
C0013609,0
C0013617,0
C0013618,5.27E-05
C0013621,0.000895577
C0013626,4.87E-05
C0013627,8.83E-08
C0013630,9.34E-08
C0013631,4.93E-05
C0013632,0
C0013636,1.57E-05
C0013642,0
C0013647,3.50E-08
C0013652,1.27E-05
C0013657,0
C0013658,9.99E-06
C0013660,0
C0013671,0
C0013682,4.33E-06
C0013687,0.000296246
C0013691,1.09E-06
C0013702,0
C0013705,0
C0013710,9.49E-09
C0013714,3.09E-06
C0013720,0
C0013722,1.14E-07
C0013725,7.95E-07
C0013729,7.29E-07
C0013733,0.000317304
C0013739,3.78E-07
C0013743,0
C0013746,0
C0013761,1.30E-07
C0013764,0
C0013765,8.06E-07
C0013769,0.000162104
C0013778,5.11E-05
C0013786,5.93E-05
C0013787,0
C0013790,3.96E-06
C0013794,3.49E-07
C0013798,0.000344024
C0013801,0
C0013804,0.000106019
C0013806,9.88E-06
C0013812,7.78E-08
C0013819,0.000183811
C0013829,8.06E-07
C0013831,0
C0013832,2.13E-05
C0013835,4.87E-05
C0013839,0.000212624
C0013842,7.28E-08
C0013845,1.62E-07
C0013846,6.78E-05
C0013852,0.000153245
C0013855,8.41E-05
C0013856,1.28E-05
C0013860,9.75E-07
C0013862,1.75E-06
C0013867,9.75E-05
C0013879,0.000333476
C0013884,2.19E-06
C0013885,5.04E-05
C0013890,0
C0013900,0.000153636
C0013922,8.15E-05
C0013928,0
C0013930,0
C0013931,0.000910661
C0013935,0.000362612
C0013936,0.000123723
C0013938,2.05E-09
C0013949,0
C0013956,0
C0013961,0.000109911
C0013963,2.98E-07
C0013964,0
C0013969,2.43E-06
C0013973,0
C0013974,5.02E-05
C0013982,0.000132699
C0013983,0
C0013987,6.72E-06
C0013989,4.88E-05
C0013990,0.000180807
C0014007,3.61E-07
C0014008,0
C0014009,9.03E-05
C0014012,2.01E-06
C0014013,1.29E-05
C0014020,4.79E-06
C0014025,6.44E-06
C0014034,0
C0014035,2.19E-06
C0014038,0.000869126
C0014040,1.06E-06
C0014046,1.25E-07
C0014047,5.44E-05
C0014049,5.93E-06
C0014050,0
C0014051,9.74E-06
C0014052,7.58E-05
C0014055,1.36E-07
C0014057,5.19E-05
C0014059,1.74E-05
C0014061,5.62E-07
C0014063,1.47E-05
C0014065,4.87E-05
C0014070,0.00019418
C0014072,0.000117586
C0014074,1.09E-07
C0014077,0
C0014078,2.33E-08
C0014080,5.41E-06
C0014098,5.48E-06
C0014099,1.44E-05
C0014118,0.000132602
C0014121,0.000123488
C0014122,8.08E-06
C0014124,6.62E-07
C0014130,3.72E-05
C0014132,0
C0014133,0
C0014136,1.94E-07
C0014139,0.000393642
C0014144,4.87E-05
C0014159,0
C0014170,0
C0014173,7.27E-09
C0014175,0.000242279
C0014179,5.83E-06
C0014180,0.00020992
C0014181,0
C0014230,2.60E-05
C0014236,3.16E-05
C0014239,0.000469758
C0014241,6.16E-05
C0014242,0
C0014243,5.58E-05
C0014245,0.000165822
C0014257,0.001011595
C0014261,7.14E-05
C0014264,0.000299461
C0014268,0
C0014272,0.000124463
C0014274,3.70E-09
C0014279,5.19E-05
C0014290,4.65E-08
C0014295,1.05E-07
C0014298,3.16E-08
C0014306,1.77E-06
C0014310,2.22E-06
C0014323,1.59E-08
C0014327,0.000185932
C0014335,0.000445357
C0014338,6.84E-05
C0014342,0
C0014344,3.50E-07
C0014346,7.84E-06
C0014347,0
C0014355,5.07E-05
C0014356,1.27E-06
C0014361,3.28E-07
C0014364,0
C0014366,0
C0014370,0
C0014371,4.88E-05
C0014372,1.03E-05
C0014378,2.41E-05
C0014383,0.000233465
C0014384,2.89E-08
C0014390,1.00E-05
C0014392,7.91E-05
C0014394,0
C0014406,1.80E-06
C0014412,3.33E-06
C0014416,1.31E-07
C0014417,5.20E-05
C0014419,0
C0014429,3.09E-08
C0014432,2.94E-07
C0014436,4.92E-05
C0014440,4.66E-08
C0014441,0.002357094
C0014442,0.003203411
C0014444,0
C0014457,9.94E-05
C0014458,0
C0014467,0.000167828
C0014472,1.07E-07
C0014474,5.57E-05
C0014479,9.92E-06
C0014483,0
C0014485,1.55E-07
C0014486,0
C0014493,0
C0014499,5.71E-05
C0014507,0.000104228
C0014518,0.000636627
C0014520,0.000109406
C0014522,6.11E-07
C0014527,1.74E-05
C0014533,1.21E-06
C0014534,8.95E-08
C0014536,0
C0014544,0.000479937
C0014547,5.10E-05
C0014548,0
C0014549,0
C0014550,4.31E-07
C0014553,6.16E-09
C0014556,4.22E-06
C0014563,6.46E-05
C0014570,4.89E-05
C0014582,0
C0014583,4.87E-05
C0014586,4.87E-05
C0014587,3.01E-08
C0014591,7.41E-05
C0014596,0
C0014597,0.003092577
C0014599,4.03E-07
C0014609,0.001634515
C0014628,4.88E-05
C0014630,1.81E-07
C0014644,0.000298342
C0014653,0.000563219
C0014661,7.19E-06
C0014662,6.98E-08
C0014665,1.01E-06
C0014666,1.21E-07
C0014667,3.44E-08
C0014668,2.77E-08
C0014672,4.90E-05
C0014695,0.000622133
C0014705,4.23E-07
C0014710,0
C0014713,9.47E-08
C0014724,3.78E-08
C0014733,0
C0014742,5.21E-05
C0014743,0
C0014757,0
C0014772,0.000110473
C0014774,0
C0014780,1.47E-06
C0014789,0
C0014792,0.000213613
C0014806,2.18E-05
C0014819,1.57E-05
C0014822,9.82E-05
C0014833,0
C0014834,0.001836221
C0014836,5.13E-05
C0014848,6.12E-06
C0014849,0
C0014850,9.63E-08
C0014852,0
C0014854,6.57E-06
C0014857,4.97E-06
C0014858,5.82E-06
C0014859,0.000256227
C0014860,4.99E-05
C0014863,3.00E-06
